datetime,Temperature (°C),Precipitation (mm),Wind Direction (deg),Wind Speed ​​(m/s),Barometric Pressure (hPa),Sea Level Pressure (hPa),Humidity (%),Insolation (MJ/m^2) per hour,Sunlight (Sec) per hour
2021-01-11 12:00:00,-5.3,0.0,164.55,1.2,1022.6,1027.8,71.45,0.6300000000000001,0.0
2021-01-11 13:00:00,-4.6,0.0,156.75,1.5,1021.5,1026.7,65.4,0.9800000000000002,240.0
2021-01-11 14:00:00,-4.2,0.0,141.25,1.2,1020.2,1025.4,63.75,0.81,0.0
2021-01-11 15:00:00,-3.8,0.0,233.2,1.0,1019.6,1024.7,60.849999999999994,0.45999999999999996,0.0
2021-01-11 16:00:00,-3.8,0.0,219.55,0.8500000000000001,1019.3,1024.4,60.7,0.1899999999999995,0.0
2021-01-11 17:00:00,-4.2,0.0,162.89999999999998,0.8500000000000001,1019.3,1024.5,61.9,0.0,0.0
2021-01-11 18:00:00,-4.9,0.0,171.7,0.3,1019.3,1024.5,67.55,0.0,0.0
2021-01-11 19:00:00,-6.2,0.0,86.85,0.6,1019.45,1024.65,71.95,0.0,0.0
2021-01-11 20:00:00,-6.75,0.0,35.55,0.4,1019.5,1024.7,75.75,0.0,0.0
2021-01-11 21:00:00,-7.5,0.0,250.3,0.5,1019.1,1024.3,79.2,0.0,0.0
2021-01-11 22:00:00,-6.8,0.0,256.85,0.8,1018.9,1024.1,77.6,0.0,0.0
2021-01-11 23:00:00,-6.8,0.0,0.0,0.0,1018.4,1023.6,77.15,0.0,0.0
2021-01-12 00:00:00,-6.95,0.0,0.0,0.0,1017.8,1023.0,79.4,0.0,0.0
2021-01-12 01:00:00,-7.3,0.0,132.35,1.1,1017.1,1022.3,81.6,0.0,0.0
2021-01-12 02:00:00,-7.6,0.0,120.25,1.4,1016.75,1021.95,84.4,0.0,0.0
2021-01-12 03:00:00,-8.0,0.0,136.75,1.1,1016.45,1021.6500000000001,84.25,0.0,0.0
2021-01-12 04:00:00,-9.8,0.0,132.6,0.4,1015.7,1020.9,91.55,0.0,0.0
2021-01-12 05:00:00,-10.45,0.0,119.6,0.55,1015.1,1020.4,94.2,0.0,0.0
2021-01-12 06:00:00,-10.2,0.0,321.35,0.4,1015.3,1020.5,94.4,0.0,0.0
2021-01-12 07:00:00,-9.3,0.0,118.80000000000001,1.05,1015.1,1020.3,92.4,0.0,0.0
2021-01-12 08:00:00,-8.649999999999999,0.0,133.65,1.0,1015.2,1020.4,87.9,0.29,2160.0
2021-01-12 09:00:00,-5.85,0.0,124.55,1.0,1015.2,1020.4,75.4,0.9099999999999999,3540.0
2021-01-12 10:00:00,-4.25,0.0,140.2,1.9,1015.0,1020.1,74.7,1.3599999999999999,3540.0
2021-01-12 11:00:00,-2.3499999999999996,0.0,142.05,2.3,1014.3,1019.4,73.4,1.5899999999999999,3540.0
2021-01-12 12:00:00,-1.0,0.0,161.0,2.4,1013.1,1018.2,70.95,1.5199999999999996,3300.0
2021-01-12 13:00:00,-0.2,0.0,151.4,2.3,1012.05,1017.05,70.6,0.8500000000000005,60.0
2021-01-12 14:00:00,0.4,0.0,155.9,1.6,1011.2,1016.2,71.6,0.45999999999999996,0.0
2021-01-12 15:00:00,-0.2,0.0,214.75,2.3,1011.0,1016.0,84.2,0.23000000000000043,0.0
2021-01-12 16:00:00,-0.8,0.8,209.3,1.3,1010.7,1015.7,99.1,0.009999999999999787,0.0
2021-01-12 17:00:00,-0.6,0.9,145.7,1.3,1010.6,1015.6,99.3,0.0,0.0
2021-01-12 18:00:00,-0.5,1.2,158.15,1.0,1011.0,1016.0,99.8,0.0,0.0
2021-01-12 19:00:00,-0.5,1.5,209.4,1.2,1011.3,1016.3,99.9,0.0,0.0
2021-01-12 20:00:00,-0.7,1.5,170.3,1.4,1011.4,1016.4,99.9,0.0,0.0
2021-01-12 21:00:00,-1.1,1.5,141.10000000000002,1.5,1011.7,1016.7,99.9,0.0,0.0
2021-01-12 22:00:00,-1.6,1.5,133.15,1.4,1011.8,1016.9,99.8,0.0,0.0
2021-01-12 23:00:00,-2.4,1.5,123.45,1.3,1011.7,1016.8,99.9,0.0,0.0
2021-01-13 00:00:00,-2.8,0.0,119.6,1.0,1011.1,1016.2,99.9,0.0,0.0
2021-01-13 01:00:00,-2.8,0.0,97.2,0.8,1011.1,1016.2,99.9,0.0,0.0
2021-01-13 02:00:00,-3.25,0.0,74.05,0.7,1011.1,1016.2,99.9,0.0,0.0
2021-01-13 03:00:00,-3.6,0.0,113.15,0.6,1010.8,1015.9,99.9,0.0,0.0
2021-01-13 04:00:00,-4.5,0.0,137.7,1.1,1010.3,1015.4,99.9,0.0,0.0
2021-01-13 05:00:00,-4.3,0.0,122.8,0.5,1010.4,1015.5,99.9,0.0,0.0
2021-01-13 06:00:00,-4.6,0.0,122.25,1.7,1010.1,1015.2,99.9,0.0,0.0
2021-01-13 07:00:00,-3.0,0.0,105.94999999999999,0.75,1010.1,1015.2,99.9,0.0,0.0
2021-01-13 08:00:00,-2.7,0.0,110.35,0.95,1010.2,1015.3,99.9,0.15,0.0
2021-01-13 09:00:00,-1.15,0.0,91.85,0.9,1010.6,1015.6,97.44999999999999,0.6799999999999999,3120.0
2021-01-13 10:00:00,1.4,0.0,117.85,1.2,1010.8,1015.8,83.55,1.19,3540.0
2021-01-13 11:00:00,3.4,0.0,158.35,2.2,1009.8,1014.8,77.65,1.5100000000000002,3540.0
2021-01-13 12:00:00,5.7,0.0,175.45,1.95,1008.9,1013.8,70.15,1.6,3540.0
2021-01-13 13:00:00,7.7,0.0,215.2,2.5,1008.4,1013.3,66.5,1.5,3540.0
2021-01-13 14:00:00,8.6,0.0,233.55,4.0,1007.9,1012.7,65.5,1.2300000000000004,3540.0
2021-01-13 15:00:00,8.5,0.0,242.15,4.8,1008.4,1013.2,67.7,0.8100000000000005,3540.0
2021-01-13 16:00:00,7.8,0.0,237.95,4.4,1009.05,1013.95,74.85,0.2699999999999996,420.0
2021-01-13 17:00:00,7.0,0.0,244.95,2.9,1009.4,1014.3,79.85,0.0,0.0
2021-01-13 18:00:00,6.2,0.0,256.45000000000005,2.7,1010.0,1014.9,85.6,0.0,0.0
2021-01-13 19:00:00,5.2,0.0,253.3,1.8,1010.5,1015.4,90.7,0.0,0.0
2021-01-13 20:00:00,4.4,0.0,265.75,2.3499999999999996,1011.6,1016.5,92.15,0.0,0.0
2021-01-13 21:00:00,3.45,0.0,282.79999999999995,0.8500000000000001,1013.0,1018.0,89.9,0.0,0.0
2021-01-13 22:00:00,1.7,0.0,238.8,1.2,1013.7,1018.7,95.7,0.0,0.0
2021-01-13 23:00:00,1.0,0.0,301.7,1.55,1014.8,1019.8,95.9,0.0,0.0
2021-01-14 00:00:00,0.9,0.0,314.55,2.4,1015.6,1020.6,76.45,0.0,0.0
2021-01-14 01:00:00,0.2,0.0,319.35,2.2,1016.2,1021.3,64.8,0.0,0.0
2021-01-14 02:00:00,-0.3,0.0,323.95000000000005,1.3,1016.5,1021.6,56.45,0.0,0.0
2021-01-14 03:00:00,-1.6,0.0,300.35,0.9,1016.8,1021.9,61.650000000000006,0.0,0.0
2021-01-14 04:00:00,-2.7,0.0,318.3,1.0,1017.5,1022.6,68.75,0.0,0.0
2021-01-14 05:00:00,-3.8,0.0,289.15,0.8,1018.1500000000001,1023.25,75.7,0.0,0.0
2021-01-14 06:00:00,-4.0,0.0,0.0,0.0,1018.8,1023.9,78.3,0.0,0.0
2021-01-14 07:00:00,-4.5,0.0,0.0,0.0,1019.0,1024.2,80.3,0.0,0.0
2021-01-14 08:00:00,-4.35,0.0,264.70000000000005,0.4,1019.5,1024.7,81.9,0.23,2100.0
2021-01-14 09:00:00,-1.2,0.0,0.0,0.0,1019.8,1024.9,75.25,0.77,3540.0
2021-01-14 10:00:00,1.85,0.0,106.15,1.75,1019.5,1024.5,54.6,1.24,3540.0
2021-01-14 11:00:00,3.1500000000000004,0.0,105.3,2.7,1019.1,1024.1,42.849999999999994,1.5700000000000003,3540.0
2021-01-14 12:00:00,4.6,0.0,105.75,2.55,1017.95,1022.95,34.8,1.6800000000000002,3540.0
2021-01-14 13:00:00,6.1,0.0,98.4,3.4,1017.0,1021.9,30.7,1.6599999999999993,3540.0
2021-01-14 14:00:00,7.1,0.0,103.30000000000001,3.6,1016.2,1021.1,29.8,1.3899999999999997,3540.0
2021-01-14 15:00:00,7.4,0.0,97.75,3.7,1015.9,1020.8,30.3,0.9499999999999993,3540.0
2021-01-14 16:00:00,7.4,0.0,91.65,2.3,1015.9,1020.8,31.6,0.41000000000000014,2580.0
2021-01-14 17:00:00,6.2,0.0,78.15,1.35,1015.9,1020.8,35.849999999999994,0.019999999999999574,0.0
2021-01-14 18:00:00,5.2,0.0,91.5,1.75,1015.7,1020.7,38.7,0.0,0.0
2021-01-14 19:00:00,3.4,0.0,97.2,1.2,1015.6,1020.6,46.1,0.0,0.0
2021-01-14 20:00:00,3.0,0.0,128.95,1.0,1015.4,1020.4,48.1,0.0,0.0
2021-01-14 21:00:00,2.2,0.0,269.0,0.8,1015.2,1020.2,51.6,0.0,0.0
2021-01-14 22:00:00,1.05,0.0,151.9,0.8,1015.3,1020.3,57.7,0.0,0.0
2021-01-14 23:00:00,0.5,0.0,132.2,1.0,1015.05,1020.05,60.2,0.0,0.0
2021-01-15 00:00:00,-0.3,0.0,323.1,0.4,1014.9,1019.9,63.75,0.0,0.0
2021-01-15 01:00:00,-0.6,0.0,326.3,0.4,1015.0,1020.1,66.95,0.0,0.0
2021-01-15 02:00:00,0.6,0.0,136.45,0.6499999999999999,1015.1,1020.1,64.65,0.0,0.0
2021-01-15 03:00:00,1.4,0.0,145.5,1.6,1014.1,1019.1,60.0,0.0,0.0
2021-01-15 04:00:00,1.95,0.0,137.55,1.8,1013.6,1018.6,56.7,0.0,0.0
2021-01-15 05:00:00,1.5,0.0,100.35,1.1,1012.9,1017.9,62.1,0.0,0.0
2021-01-15 06:00:00,1.7,0.0,75.8,0.4,1012.1,1017.1,63.75,0.0,0.0
2021-01-15 07:00:00,1.9,0.0,98.7,0.5,1011.7,1016.7,65.85,0.0,0.0
2021-01-15 08:00:00,3.25,0.0,19.3,0.15000000000000002,1011.8,1016.8,65.1,0.02,0.0
2021-01-15 09:00:00,5.2,0.0,110.0,1.2,1010.7,1015.6,71.3,0.35,300.0
2021-01-15 10:00:00,8.3,0.0,169.95,2.1500000000000004,1010.2,1015.1,72.2,0.5599999999999999,480.0
2021-01-15 11:00:00,9.5,0.0,174.89999999999998,3.05,1009.7,1014.5,70.75,0.98,2220.0
2021-01-15 12:00:00,10.1,,192.15,2.25,1008.1,1012.9,72.5,0.3899999999999999,240.0
2021-01-15 13:00:00,10.95,,241.7,5.6,1007.9,1012.7,79.9,0.6400000000000001,0.0
2021-01-15 14:00:00,10.6,,244.3,5.75,1007.4,1012.2,79.5,0.5699999999999998,0.0
2021-01-15 15:00:00,8.45,,274.25,5.35,1008.1500000000001,1012.95,84.85,0.10999999999999988,0.0
2021-01-15 16:00:00,6.4,,275.75,4.2,1009.7,1014.6,85.6,0.1299999999999999,0.0
2021-01-15 17:00:00,4.4,,277.05,4.6,1011.0,1015.9,89.6,0.0,0.0
2021-01-15 18:00:00,3.0,,267.9,3.4,1011.5,1016.5,86.55000000000001,0.0,0.0
2021-01-15 19:00:00,2.4,,268.15,2.9,1012.2,1017.2,82.3,0.0,0.0
2021-01-15 20:00:00,2.1,,284.04999999999995,2.8,1013.0,1018.0,74.1,0.0,0.0
2021-01-15 21:00:00,1.7,,275.15,2.95,1014.0,1019.0,79.85,0.0,0.0
2021-01-15 22:00:00,0.9,,279.2,3.3,1014.3,1019.3,76.1,0.0,0.0
2021-01-15 23:00:00,0.3,,260.15,2.25,1014.7,1019.7,76.2,0.0,0.0
2021-01-16 00:00:00,-1.0,0.0,259.15,2.8,1015.3,1020.4,87.35,0.0,0.0
2021-01-16 01:00:00,-2.0,0.0,264.0,3.0,1015.75,1020.8499999999999,88.55,0.0,0.0
2021-01-16 02:00:00,-2.2,0.0,272.95,2.7,1016.5,1021.6,86.6,0.0,0.0
2021-01-16 03:00:00,-3.1,0.0,260.9,2.8,1017.1,1022.2,89.1,0.0,0.0
2021-01-16 04:00:00,-3.9,0.0,255.4,2.6,1017.6,1022.7,90.25,0.0,0.0
2021-01-16 05:00:00,-3.8,0.0,263.35,2.8,1018.4,1023.5,88.05,0.0,0.0
2021-01-16 06:00:00,-3.9,0.0,280.0,2.5,1019.0,1024.1,83.6,0.0,0.0
2021-01-16 07:00:00,-4.2,0.0,278.45,2.5,1019.7,1024.9,81.25,0.0,0.0
2021-01-16 08:00:00,-4.3,0.0,306.5,2.4,1020.3,1025.5,79.3,0.09,0.0
2021-01-16 09:00:00,-4.45,0.0,314.0,2.7,1021.0,1026.2,77.9,0.5800000000000001,2580.0
2021-01-16 10:00:00,-3.9,0.0,299.75,3.1,1022.0,1027.2,68.2,0.9,2940.0
2021-01-16 11:00:00,-3.25,0.0,284.95,2.95,1021.95,1027.05,60.95,1.5199999999999998,3540.0
2021-01-16 12:00:00,-2.4,0.0,275.35,3.5,1021.3,1026.4,57.6,1.8799999999999994,3540.0
2021-01-16 13:00:00,-2.4,0.0,282.04999999999995,4.2,1020.8,1025.9,58.3,1.8600000000000003,3540.0
2021-01-16 14:00:00,-2.55,0.0,273.35,4.6,1021.1,1026.2,62.1,1.5999999999999988,3540.0
2021-01-16 15:00:00,-2.9,0.0,272.1,4.6,1021.3,1026.4,59.05,1.129999999999999,3540.0
2021-01-16 16:00:00,-3.0,0.0,277.55,3.9,1021.5,1026.6,54.95,0.5399999999999991,3540.0
2021-01-16 17:00:00,-3.8,0.0,277.79999999999995,3.2,1022.1,1027.3,58.349999999999994,0.040000000000000924,900.0
2021-01-16 18:00:00,-4.4,0.0,272.65,2.5,1022.3,1027.5,62.8,0.0,0.0
2021-01-16 19:00:00,-4.7,0.0,291.4,2.45,1022.7,1027.9,63.75,0.0,0.0
2021-01-16 20:00:00,-5.1,0.0,306.0,2.6,1023.2,1028.4,63.75,0.0,0.0
2021-01-16 21:00:00,-5.8,0.0,313.5,2.5,1023.2,1028.4,62.5,0.0,0.0
2021-01-16 22:00:00,-6.3,0.0,298.95000000000005,2.8,1023.3,1028.5,56.9,0.0,0.0
2021-01-16 23:00:00,-6.9,0.0,299.1,3.5,1023.8,1029.0,45.8,0.0,0.0
2021-01-17 00:00:00,-7.4,0.0,303.5,3.5,1024.8,1030.0,47.5,0.0,0.0
2021-01-17 01:00:00,-8.1,0.0,298.65,2.6,1025.4,1030.7,52.9,0.0,0.0
2021-01-17 02:00:00,-8.5,0.0,304.7,2.2,1025.7,1031.0,57.75,0.0,0.0
2021-01-17 03:00:00,-9.3,0.0,303.65,0.8,1025.7,1031.0,62.8,0.0,0.0
2021-01-17 04:00:00,-9.75,0.0,280.15,1.1,1025.3,1030.6,65.30000000000001,0.0,0.0
2021-01-17 05:00:00,-9.8,0.0,309.05,1.35,1025.4,1030.7,65.9,0.0,0.0
2021-01-17 06:00:00,-10.3,0.0,253.1,0.7,1025.5,1030.8,67.35,0.0,0.0
2021-01-17 07:00:00,-10.9,0.0,246.15,0.9,1025.8,1031.1,74.4,0.0,0.0
2021-01-17 08:00:00,-10.05,0.0,227.8,0.7,1025.95,1031.25,72.05000000000001,0.29,2940.0
2021-01-17 09:00:00,-7.45,0.0,295.65,2.3,1026.2,1031.4,58.0,0.94,3540.0
2021-01-17 10:00:00,-6.2,0.0,301.0,2.5,1026.15,1031.35,47.2,1.49,3540.0
2021-01-17 11:00:00,-4.8,0.0,306.9,2.3499999999999996,1025.4,1030.6,38.8,1.7999999999999998,3540.0
2021-01-17 12:00:00,-3.3,0.0,233.05,1.5,1023.7,1028.85,34.650000000000006,1.9699999999999998,3540.0
2021-01-17 13:00:00,-2.2,0.0,248.2,2.6500000000000004,1022.2,1027.3,37.7,1.71,3480.0
2021-01-17 14:00:00,-2.1,0.0,245.9,2.4,1021.55,1026.65,43.4,1.0,1200.0
2021-01-17 15:00:00,-2.0,0.0,252.89999999999998,1.95,1021.0,1026.1,56.25,0.6900000000000013,1140.0
2021-01-17 16:00:00,-1.7,0.0,235.60000000000002,2.3,1020.8,1025.9,54.2,0.29999999999999893,1620.0
2021-01-17 17:00:00,-1.8,0.0,213.75,2.3,1020.5,1025.6,51.4,0.05000000000000071,600.0
2021-01-17 18:00:00,-2.4,0.0,214.45,1.9,1020.3499999999999,1025.45,64.45,0.0,0.0
2021-01-17 19:00:00,-2.6,0.0,211.5,2.2,1020.2,1025.3,72.15,0.0,0.0
2021-01-17 20:00:00,-2.8,0.0,210.15,2.3499999999999996,1020.0,1025.1,83.85,0.0,0.0
2021-01-17 21:00:00,-3.0,0.0,204.60000000000002,1.9,1019.7,1024.8,93.9,0.0,0.0
2021-01-17 22:00:00,-2.8,0.9,227.8,1.55,1019.3,1024.4,98.7,0.0,0.0
2021-01-17 23:00:00,-3.1,1.1,93.15,0.95,1019.1,1024.2,99.0,0.0,0.0
2021-01-18 00:00:00,-4.0,0.0,126.55,1.4,1018.7,1023.8,99.9,0.0,0.0
2021-01-18 01:00:00,-3.9,0.0,150.5,0.6,1018.2,1023.3,99.9,0.0,0.0
2021-01-18 02:00:00,-3.5,0.1,134.8,0.8,1017.75,1022.8499999999999,99.9,0.0,0.0
2021-01-18 03:00:00,-4.2,0.1,130.0,1.2,1016.9,1022.0,99.9,0.0,0.0
2021-01-18 04:00:00,-4.1,0.2,145.3,1.5,1016.3,1021.4,99.9,0.0,0.0
2021-01-18 05:00:00,-3.1,0.2,122.35,1.1,1015.3499999999999,1020.45,99.9,0.0,0.0
2021-01-18 06:00:00,-3.6,0.2,135.75,1.2,1014.75,1019.8499999999999,99.9,0.0,0.0
2021-01-18 07:00:00,-3.95,0.2,136.95,1.2,1014.2,1019.3,99.9,0.0,0.0
2021-01-18 08:00:00,-3.5,0.2,152.45,2.3499999999999996,1014.1,1019.2,98.2,0.0,0.0
2021-01-18 09:00:00,-2.9,0.3,176.4,1.65,1013.8,1018.9,97.75,0.27,0.0
2021-01-18 10:00:00,-1.9,0.3,180.7,2.95,1013.6500000000001,1018.75,97.25,0.56,0.0
2021-01-18 11:00:00,-0.6499999999999999,0.3,204.25,1.2,1013.3,1018.3,95.7,0.38,120.0
2021-01-18 12:00:00,0.6499999999999999,0.3,256.85,0.95,1012.9,1017.9,90.35,0.8299999999999998,1080.0
2021-01-18 13:00:00,1.2,0.3,289.75,5.95,1012.7,1017.7,68.3,1.0500000000000003,1380.0
2021-01-18 14:00:00,0.6,,286.20000000000005,5.8,1012.8,1017.8,69.45,0.6000000000000001,660.0
2021-01-18 15:00:00,0.6,,301.2,5.75,1013.6,1018.6,54.05,0.8800000000000003,3420.0
2021-01-18 16:00:00,0.1,,303.4,6.7,1014.9,1019.9,42.849999999999994,0.6699999999999999,3540.0
2021-01-18 17:00:00,-1.75,,303.4,5.95,1017.0,1022.1,40.45,0.0600000000000005,1680.0
2021-01-18 18:00:00,-3.5,,324.6,4.85,1019.0,1024.1,41.7,0.0,0.0
2021-01-18 19:00:00,-4.5,,318.75,3.7,1020.1,1025.3,45.45,0.0,0.0
2021-01-18 20:00:00,-4.9,,315.4,3.2,1021.2,1026.4,50.0,0.0,0.0
2021-01-18 21:00:00,-5.4,,307.45,3.9,1022.1,1027.3,52.150000000000006,0.0,0.0
2021-01-18 22:00:00,-6.1,,309.8,4.1,1022.8,1028.0,52.7,0.0,0.0
2021-01-18 23:00:00,-7.6,,318.0,3.8499999999999996,1023.7,1028.9,44.95,0.0,0.0
2021-01-19 00:00:00,-8.6,0.0,323.0,2.6500000000000004,1024.1,1029.4,47.5,0.0,0.0
2021-01-19 01:00:00,-9.3,0.0,320.8,1.75,1024.4,1029.7,50.3,0.0,0.0
2021-01-19 02:00:00,-10.0,0.0,285.7,1.2,1025.1,1030.4,55.75,0.0,0.0
2021-01-19 03:00:00,-10.8,0.0,261.95000000000005,1.25,1025.6,1030.9,60.4,0.0,0.0
2021-01-19 04:00:00,-10.9,0.0,314.0,1.3,1025.5,1030.8,58.8,0.0,0.0
2021-01-19 05:00:00,-11.25,0.0,287.55,0.8,1025.8,1031.1,62.150000000000006,0.0,0.0
2021-01-19 06:00:00,-11.6,0.0,265.0,1.0,1026.4,1031.7,67.4,0.0,0.0
2021-01-19 07:00:00,-11.8,0.0,293.1,0.9,1027.1,1032.4,69.3,0.0,0.0
2021-01-19 08:00:00,-10.25,0.0,282.4,0.8,1027.6,1032.9,64.45,0.3,3420.0
2021-01-19 09:00:00,-8.0,0.0,292.45,1.4,1028.1,1033.4,54.349999999999994,0.8899999999999999,3540.0
2021-01-19 10:00:00,-6.3,0.0,163.85,1.2,1028.9,1034.1,47.5,1.4300000000000002,3540.0
2021-01-19 11:00:00,-5.3,0.0,203.7,1.5,1028.9,1034.1,43.15,1.7900000000000005,3540.0
2021-01-19 12:00:00,-4.0,0.0,232.8,1.6,1028.5,1033.7,34.9,2.0,3540.0
2021-01-19 13:00:00,-2.6,0.0,252.2,1.5,1027.8,1033.0,31.1,1.9400000000000004,3540.0
2021-01-19 14:00:00,-1.9,0.0,229.10000000000002,1.4,1027.5,1032.6,30.55,1.5700000000000003,3540.0
2021-01-19 15:00:00,-1.3,0.0,206.45,1.4,1027.4,1032.5,30.5,1.1300000000000008,3540.0
2021-01-19 16:00:00,-1.3,0.0,140.95,1.3,1027.5,1032.6,33.6,0.5299999999999994,3540.0
2021-01-19 17:00:00,-1.9,0.0,181.95,1.3,1027.7,1032.8,36.55,0.049999999999998934,1200.0
2021-01-19 18:00:00,-3.4,0.0,258.65,0.9,1028.0,1033.2,43.150000000000006,0.0,0.0
2021-01-19 19:00:00,-3.9,0.0,287.4,0.5,1028.1,1033.3,45.95,0.0,0.0
2021-01-19 20:00:00,-5.2,0.0,262.29999999999995,0.7,1028.6,1033.8,59.0,0.0,0.0
2021-01-19 21:00:00,-5.8,0.0,252.8,0.35,1028.5,1033.7,59.849999999999994,0.0,0.0
2021-01-19 22:00:00,-6.2,0.0,291.8,0.6,1027.8,1033.0,60.3,0.0,0.0
2021-01-19 23:00:00,-7.0,0.0,266.6,0.55,1027.7,1032.9,67.6,0.0,0.0
2021-01-20 00:00:00,-7.3,0.0,305.95,0.8500000000000001,1027.7,1033.0,67.7,0.0,0.0
2021-01-20 01:00:00,-7.9,0.0,300.9,0.75,1027.4,1032.7,71.1,0.0,0.0
2021-01-20 02:00:00,-7.7,0.0,287.8,0.7,1027.6,1032.9,70.7,0.0,0.0
2021-01-20 03:00:00,-7.5,0.0,136.0,0.7,1027.8,1033.1,69.7,0.0,0.0
2021-01-20 04:00:00,-8.0,0.0,84.3,0.75,1027.5,1032.8,68.1,0.0,0.0
2021-01-20 05:00:00,-6.75,0.0,111.6,0.9,1027.7,1032.9,61.75,0.0,0.0
2021-01-20 06:00:00,-5.2,0.0,89.05,1.9,1027.6,1032.8,50.2,0.0,0.0
2021-01-20 07:00:00,-5.0,0.0,91.30000000000001,2.8,1027.4,1032.6,49.0,0.0,0.0
2021-01-20 08:00:00,-4.35,0.0,95.15,2.3,1027.0,1032.2,48.2,0.27,2700.0
2021-01-20 09:00:00,-2.6,0.0,100.35,2.8,1026.9,1032.1,41.05,0.8499999999999999,3540.0
2021-01-20 10:00:00,-0.7,0.0,102.55,3.05,1027.5,1032.6,37.25,1.37,3540.0
2021-01-20 11:00:00,1.35,0.0,115.75,2.8,1027.0,1032.1,34.5,1.7599999999999998,3540.0
2021-01-20 12:00:00,3.1,0.0,99.55,2.6,1025.15,1030.15,32.849999999999994,1.9800000000000004,3540.0
2021-01-20 13:00:00,5.0,0.0,152.85,2.6500000000000004,1024.1,1029.1,28.0,1.9299999999999997,3540.0
2021-01-20 14:00:00,6.2,0.0,164.15,2.55,1023.5,1028.5,25.25,1.6199999999999992,3540.0
2021-01-20 15:00:00,6.85,0.0,160.60000000000002,2.2,1023.4,1028.4,26.4,1.0899999999999999,3540.0
2021-01-20 16:00:00,6.6,0.0,165.9,1.55,1023.2,1028.2,27.7,0.5,3540.0
2021-01-20 17:00:00,5.5,0.0,154.8,0.8,1023.1,1028.1,30.85,0.049999999999998934,960.0
2021-01-20 18:00:00,3.5,0.0,0.0,0.0,1023.1,1028.1,37.55,0.0,0.0
2021-01-20 19:00:00,1.6,0.0,37.95,0.4,1022.9,1028.0,44.5,0.0,0.0
2021-01-20 20:00:00,0.5,0.0,52.0,0.4,1022.9,1028.0,49.9,0.0,0.0
2021-01-20 21:00:00,0.0,0.0,0.0,0.0,1022.8,1027.9,53.55,0.0,0.0
2021-01-20 22:00:00,-0.7,0.0,293.2,0.4,1022.9,1028.0,56.95,0.0,0.0
2021-01-20 23:00:00,-0.1,0.0,81.0,0.3,1023.0,1028.1,58.55,0.0,0.0
2021-01-21 00:00:00,0.4,0.0,87.8,0.25,1022.7,1027.8,60.8,0.0,0.0
2021-01-21 01:00:00,1.2,0.0,130.64999999999998,0.7,1022.4,1027.5,57.400000000000006,0.0,0.0
2021-01-21 02:00:00,1.8,0.0,109.9,0.9,1022.5,1027.5,55.150000000000006,0.0,0.0
2021-01-21 03:00:00,2.1,0.0,104.45,0.8500000000000001,1022.1500000000001,1027.15,53.1,0.0,0.0
2021-01-21 04:00:00,2.1,0.0,108.15,0.55,1021.7,1026.7,51.9,0.0,0.0
2021-01-21 05:00:00,2.4,0.0,107.65,0.8,1021.3,1026.3,52.0,0.0,0.0
2021-01-21 06:00:00,2.4,0.0,119.35,0.8500000000000001,1021.4,1026.4,53.75,0.0,0.0
2021-01-21 07:00:00,2.2,0.0,120.35,1.2,1020.9,1025.9,55.95,0.0,0.0
2021-01-21 08:00:00,2.95,0.0,119.25,0.8,1020.4,1025.4,54.7,0.17,0.0
2021-01-21 09:00:00,4.8,0.0,102.69999999999999,0.6,1020.6,1025.6,50.2,0.42,360.0
2021-01-21 10:00:00,5.5,0.0,96.55000000000001,2.0,1020.3,1025.3,46.849999999999994,0.4900000000000001,0.0
2021-01-21 11:00:00,7.4,0.0,101.69999999999999,1.3,1019.7,1024.6,45.5,0.8999999999999999,960.0
2021-01-21 12:00:00,7.95,0.0,94.75,1.5,1018.0,1022.9,47.1,0.5499999999999998,0.0
2021-01-21 13:00:00,8.05,0.0,83.25,1.1,1017.0,1021.9,49.4,0.22999999999999998,0.0
2021-01-21 14:00:00,6.4,0.3,64.45,0.5,1016.75,1021.6500000000001,79.80000000000001,0.20000000000000018,0.0
2021-01-21 15:00:00,5.5,1.3,87.2,1.0,1016.5,1021.5,91.0,0.16000000000000014,0.0
2021-01-21 16:00:00,5.0,2.3499999999999996,83.25,1.2,1016.6,1021.6,95.4,0.020000000000000018,0.0
2021-01-21 17:00:00,4.9,3.8,65.94999999999999,0.8,1016.6,1021.6,98.6,0.0,0.0
2021-01-21 18:00:00,4.9,5.1,95.75,1.6,1016.4,1021.4,99.8,0.0,0.0
2021-01-21 19:00:00,5.0,6.3,88.6,1.3,1016.3,1021.3,99.9,0.0,0.0
2021-01-21 20:00:00,5.0,7.65,88.45,1.4,1016.1,1021.1,99.9,0.0,0.0
2021-01-21 21:00:00,5.0,8.4,87.5,1.2,1015.9,1020.9,99.9,0.0,0.0
2021-01-21 22:00:00,4.7,8.75,114.7,0.6,1015.8,1020.8,99.9,0.0,0.0
2021-01-21 23:00:00,4.6,9.0,112.6,1.4,1015.6,1020.5,99.9,0.0,0.0
2021-01-22 00:00:00,4.6,0.0,98.19999999999999,0.75,1015.1,1020.1,99.9,0.0,0.0
2021-01-22 01:00:00,4.6,0.0,123.1,0.4,1014.8,1019.8,99.9,0.0,0.0
2021-01-22 02:00:00,4.4,0.0,267.04999999999995,0.3,1014.6,1019.6,99.9,0.0,0.0
